s.1	s.2	s.3	s.4	s.5	s.6	s.7	s.8	s.9	s.10	s.11	s.12	s.13	s.14	s.15	s.16	s.17	s.18	s.19	s.20
prt.11	2.99039700218178	-0.220600913806952	4.17132721233968	2.82575827181947	1.09949959858459	-0.785224611442922	0.663379004013541	-1.29547011893896	-0.116718939024248	-0.579669497044875	-0.103741236247484	-0.226127279275917	-0.480383502822497	-0.325594480902807	0.676765375644391	-0.652836504057658	0.0199311202512853	1.24995996860947	0.64691925041464	-1.0929507278487
prt.12	1.88387560215123	1.92366995248392	1.37182974837193	-1.32398700725259	-1.25748167011805	-1.9714961873614	-3.75442683858612	-1.80418473843307	-0.708160203775469	-3.4805769065233	-3.55404241604102	-2.23530154802371	-1.28899038169882	-1.80174448639818	-1.74494736340394	-3.16143864404648	-2.53792766494202	-2.27597572659943	-1.62287095754602	-2.94320045677626
prt.13	2.26104199509412	-0.319920959146604	2.12600333227867	1.91172238251243	-1.19544081944165	-1.31786067380115	-0.595559976044886	-0.702899316287068	-0.503463968638837	-0.563709740500004	-0.778609718962079	0.271081109409364	0.0440667175350821	-0.740365124446559	0.0560020181545837	-0.901981537468525	-0.362186246504218	-0.0969654307010324	0.321258581914556	-0.539962930261187
prt.14	2.41746734317333	-2.26135854047745	0.492732075614287	-1.00242786144552	-1.91076616766697	-0.631982080140086	-0.949368148269506	-1.04670136462694	-1.98674971917344	-1.98966447232136	-1.14307521732246	-0.947868967251938	-1.54408581381465	-1.62712961040805	-1.82274992522642	-0.993945283729994	-1.52651934566472	-1.09856124394637	-1.01948711138102	-1.48360052724096
prt.15	1.52381834981048	2.59832405707957	1.10975655425468	1.31627469001493	-1.44425709532596	2.39199724677814	-1.23496632769932	1.01110010499563	2.39903321154257	-0.352436419676034	-2.33891055175213	0.371661465853002	0.289051569663242	-1.69739738027176	0.226134645990528	-0.76309465942221	1.49984023457989	0.505071659587977	-0.55353497237818	-1.96050043960732
prt.16	2.15545949989362	-0.488136925943987	3.13800420887271	2.60939521673628	1.06347288297044	-0.131911325246789	-0.288150602222259	-0.519511990481161	-0.110470836626938	-1.55050966386849	-0.863251462505594	-0.910213311181299	0.250532149120743	0.347152368701288	0.171479076187859	0.53788063413829	-0.135854083991837	0.286485929972805	-0.493659853378911	-0.34799224884513
prt.17	1.29948065162213	-1.18621780166179	3.87773231264006	-0.416428862816692	-0.745501276114947	-1.29919627215753	-2.07618994788281	-0.85211409529907	-0.627796795189124	-1.51216586081059	-1.72667530991207	-0.39050766367984	-0.200414843074482	-0.410203105318897	-2.0607239979178	-0.604376411549638	-1.01712331132664	-0.49209132784602	-0.0558590571011431	-2.68630025911503
prt.18	2.34461462204108	2.05596319006499	1.69356284334443	2.95543662423328	-0.805785551636373	-0.260690910585639	-0.884115949209961	-1.11036929303867	-0.0905119164792325	-0.756092102938301	-1.67890289076928	-2.14825208963187	-1.20923920070622	-0.535174157533444	-0.360075490101078	-1.78560287426648	-1.46300464281715	-0.164672253495947	0.25941305694531	-1.07370579083638
prt.19	3.73191310629783	3.28093447546366	3.87795159738349	3.9477950099741	0.792266442221812	0.768530629781974	0.461089567058433	0.13062400284269	0.933131986282837	1.05931418923053	0.855878568444944	0.909333478987562	1.12367105451092	0.0249045968230645	0.383984148928039	1.12910794937682	1.61190289961613	1.64238924462233	2.28371672994741	-0.734447974739245
prt.20	3.63419386757847	3.40605561240048	1.58194994473552	-0.861208145840535	-0.492241551939102	0.389632463884395	-0.602231153451881	-0.685610330525211	0.207089304119888	-1.4153208500561	-0.465807489988568	-1.49677475598892	-0.658494687442092	-0.321735955114684	-0.651818801985013	-1.10407325502181	0.197534965948657	-0.649112151508642	-0.897836982665359	-1.16316606049828
prt.21	3.46785506556382	4.20279441347489	1.07047618738952	3.58652465688022	1.33446378453748	0.392391595116022	0.80905593921274	0.939972379141079	0.0462795274737073	0.222406418765969	0.67825143874761	0.428240006195315	1.38804195611681	-0.172748048225305	0.178791163111822	0.728806675573749	0.701634969337731	0.888318985754659	1.59284918709623	1.13039728559764
prt.22	4.66444316969287	4.9679327633541	0.367500100921673	2.90856136916471	0.435470388023749	-0.00375055213453374	-0.624939209078846	0.138276384982833	0.918351508954738	-0.83225057585084	0.95204537250786	-0.377402843372266	0.864440667605672	-0.888525704665541	0.931901181552316	-1.18632976224274	-1.02725095181782	-1.44609538905214	-0.0531234990606837	-0.365438667323843
prt.23	2.49934193163171	3.3427001273704	2.87773725807866	3.42634261107667	0.0759268823206919	-0.944846973384424	-0.203946949037628	-1.26903521826893	0.216008200533489	0.713998900928197	0.194089230657972	0.686862114051062	-0.686999613583527	0.761826696352207	-0.415084176348455	0.179502550681574	0.7453512409154	0.139673565501321	0.660764909050189	0.533296775763829
prt.24	-0.454243515382384	3.46435795597608	2.04593913503946	0.696374791562569	-0.22909835205113	0.546153233168896	0.408699027710315	-2.39996032780413	0.355035548346848	-1.46504489292545	-1.3514054185323	-0.248402816306315	-0.622104614539764	-0.221233938260997	0.247678640179455	-1.87845375013929	-1.77811886062034	0.172539133994393	-2.15567851055277	-2.40836561215142
prt.25	1.38572218433804	-2.93796446925168	1.52394738123759	-0.474207502729934	-2.10803035673643	-3.00966221117512	-2.0439594513294	-1.62098103985125	-1.48455155080648	-2.23841227154247	-2.85903183160275	-2.11292028059117	-2.19669123367234	-1.95185227148481	-4.17400903156932	-1.55779487514331	-2.68524908510146	-2.55217451810967	-1.66295057329543	-2.96807794827467
prt.26	2.82033442157696	2.99729134795568	3.08737750765585	3.69751496473028	-0.63121414679862	-0.22241328981143	-0.0280770404441376	1.1492343371165	0.785320973838513	0.29594111262443	-0.517817596337109	0.780942779873	1.01932256661033	0.128959509095296	0.85713514778334	-0.17415086629387	0.154874089232203	1.30575428027781	0.84377658609059	1.16696627724701
prt.27	4.82749467582366	5.26059730939762	1.72728958680012	0.460090144201841	1.49386845101195	0.295361281716421	0.390340314172811	2.56012619604827	0.291308536612415	0.649012362814725	1.98456606892368	-0.236421835583731	1.66094926314585	1.73925058036993	2.06028241538151	0.830430186495859	1.64068931849666	1.5898160607688	1.31732935934063	2.05649601223978
prt.28	2.19259508093135	2.17752366802917	2.68682308054518	4.03800334708524	-0.189456367789461	-0.0245036926147591	-0.322300458714872	1.00802833882764	-0.573739405370078	0.560168334166471	0.0725276155382561	-0.991718163401032	-0.568494198841227	0.79424714684631	-0.774403728544011	0.768551582868638	-0.478126821826614	0.216328160894014	-0.755795245230983	0.693675639725997
prt.29	-1.80233270501247	-0.373154563686689	0.0635723731051082	1.84177888380941	-0.385071648191724	-0.148857773977333	0.697091919079112	0.251979832828933	-0.722213703686187	-0.457058372581349	0.737183420827069	0.186464085279852	-1.76745723236102	-1.55025468541943	-1.12230038598804	-1.41234577311215	-0.429775608824877	0.660404039159274	-0.859877180598755	-1.2527166808967
prt.30	4.83912182179196	3.98456485587812	-0.38119102058498	1.04076011005246	1.80460572095249	0.306258878890088	0.404033581387204	0.771204956778814	0.722103331471552	1.31083372559542	-0.287734661154769	0.979380473385849	-0.0666327655744925	1.08468076490593	1.75420540591158	1.176014986559	0.137669975322476	0.438516952505729	1.40216386368468	-0.108219611762177
prt.31	2.57190940827258	4.49404092689287	0.773015658708513	2.45452509597659	-0.375369883918334	-0.015530766626815	-0.783479392239523	-0.0568465990756623	1.21096997979743	-0.483862358868455	-0.659893466623781	1.44481805079063	1.0159304636544	0.368100646155412	0.013750257752032	-0.213165824759581	-0.268293179339897	-0.0528054344083196	1.22931630259149	-0.434722669849975
prt.32	-1.73157945061363	-0.458261202018817	-0.39533819732393	1.8671327777548	-0.453849387362011	-0.362400252561865	1.41305168976623	0.63765417923701	-0.31527795192595	-0.413482690309982	0.205882189618775	-0.954984460289447	0.0835768109873832	-0.170150799846412	-0.877646778543654	0.125310503057479	0.0467260507923987	-0.237278157293958	-0.685070915848393	-0.273028659328979
prt.33	-2.82612072660965	-1.01929591033995	1.06229472032358	-2.58809500694496	-2.25339389046968	-1.27186946131888	-2.06216461224169	-1.50189448670175	-1.42532418155979	-1.19428100268093	-3.18736398144589	-2.46598462141459	-2.2153721679448	-2.47846352404084	-3.35581186073221	-2.86733900498923	-1.6706702120413	-1.85930145730601	-1.47268622391801	-2.26670964521732
prt.34	3.8116381036561	4.72175714657322	0.0445733382399087	3.85560077162433	1.84623200967028	1.00652106323242	-0.0017974307630451	0.562382995665144	1.48744739332518	1.88341068094496	1.25934236214412	0.601301077502941	1.42964108146531	0.373192036195905	0.682390944049443	0.306025835193892	2.13649126211145	1.36341677004391	1.65448997079134	0.531319825480905
prt.35	3.7291291480396	4.27466685892894	1.12094019171268	3.16648545811722	-0.966137968633557	-0.213891964942108	0.118149689491435	0.98654378271961	1.33749554501814	0.550969530805362	0.707879060139942	0.102160508497826	0.483663543534445	0.10986201407807	0.112335748608346	0.521769943836185	0.527667163375896	0.517934278358405	0.163416834577919	0.322617757807108
prt.36	1.15047648919925	1.09590819750989	1.17167196910452	-1.984242862059	-1.31038823131231	-2.7268530053999	-1.40428958096446	-2.11249772974361	-3.00350100014237	-1.36245278905103	-1.57124162107803	-0.702518335502663	-0.998892144665831	-1.72601636669881	-1.97664293266106	-1.50668812269713	0.108216954767859	-1.86100846815764	-2.23669737746852	-1.6628915727838
prt.37	4.27544200610707	0.470150396309332	4.99039280530624	1.26253141629248	0.253412326418088	0.403018122861083	1.04054976130925	0.868124084829597	1.24343917118733	1.49154612776747	1.04358693002323	0.778369584536019	1.69788258627704	1.40220059147254	1.71473615046129	1.13679690209018	1.3714642510404	1.70421087659967	2.0598407157655	1.44793310329817
prt.38	2.60892670526167	3.5106874505361	2.86555933315241	2.41382755281421	-0.35673202108589	-0.361962106609002	0.318873438540813	0.436859484182126	0.626331226739381	1.29457398589785	-1.40929689438902	0.994876069038228	1.13107867391299	0.231810632892583	-0.0194024784844464	-0.146844926869078	-0.147633199051642	-0.0338035756038861	0.674200013993024	0.0300690136021061
prt.39	3.49348028976326	2.93710552038845	3.29059507056796	3.98599027949688	0.229195405074071	-0.659167437605953	0.522092159730445	0.126865150906065	-0.18294487736437	-0.316775090683311	0.144022288046462	-0.721406443767487	-0.180652028700225	-0.170963384479918	-0.49761096063322	-0.248696391738873	-0.344265060359527	-0.757424088392507	1.00269591891354	-0.0189617425431826
prt.40	-2.11105075338395	-1.97855766320099	1.42342799893818	0.577544164349026	-1.88700246447471	-1.61878479944731	-2.99139604471267	-1.96349514583219	-3.22469778854148	-3.08171935410549	-2.09960309866737	-2.265873850421	-2.14139204523427	-2.33955321613564	-2.76918407481911	-2.76517188278717	-2.03116925465398	-1.95862167961084	-1.5620765061267	-2.13269072389111
prt.41	0.570349671172699	3.36449169769963	3.62281448435682	4.08299682765988	0.985231767893605	0.528277294667719	0.393408920013095	0.101875054204721	-0.364326316566325	0.148663699854262	-0.709855245316738	0.519256344807192	0.604135609809114	-0.421696951863799	0.911235185613983	0.394680166685528	-0.191340465998811	0.585642506566578	0.928100175270624	0.968054042004116
prt.42	3.38834631446715	2.08447350094294	2.63335043197987	3.52425232952396	1.34595784171422	1.40212963264582	0.284507157976021	0.636782876166187	0.705695773688812	-0.281698819787313	-0.5811883883021	-0.12617699761111	-0.377821184413758	-0.258305069409837	0.116585268881873	-0.392497626381206	1.68915835030002	-0.0252235667205964	0.9809935219305	-1.09482819741128
prt.43	5.67344258690376	4.1765683570017	3.86063264843755	4.7604010999481	1.19313371302851	0.351143537195559	1.82421553930097	1.77218066678984	1.92737378326953	1.57120484518166	1.77429243966642	1.27829454445722	1.9112921310631	1.79100185800264	0.339957166707297	0.825191891041709	1.08416987652322	1.95665704951879	0.50227275738735	0.308380228176066
prt.44	3.41075037885915	1.08686107907028	2.39109761235562	3.6876473038176	1.5626232597867	1.73645477010624	0.510298863200317	0.609184017388192	2.10072052169277	1.70488678128268	1.61491854290402	2.52199553224513	1.18899971142459	0.819183944745671	1.39062581627224	2.27537784976143	0.668867667657109	0.717341766788951	0.730060555849186	1.64034165788524
prt.45	3.01616290135249	3.67958618374166	3.8126908373194	3.21041697541721	0.100616666181184	-0.223992440406473	0.0781026428822929	-0.0242994268694454	0.925216552798265	1.79719738293224	0.256730579144495	-0.416902957719109	0.204445701696597	0.0796788377451101	0.211923359452446	-0.289589264146604	0.830264234434328	0.515219927427933	1.46385870656653	0.0128179971874105
prt.46	2.84036789507567	-1.06178357819925	2.58892160436316	-1.27007695840582	-0.190532317410774	-0.436541637954302	-0.334737865701275	-1.13477168070013	-0.396030503547575	-1.86097907200488	-0.687885325289569	1.22489625356296	-1.44244535870762	0.123446554703074	-0.890592416694376	-1.20867782645448	0.680926474590164	0.88481612474599	-0.119334708126886	-0.16280333954005
prt.47	3.98402086520867	4.4805344999862	4.4982382908694	4.0780515483618	0.884529565512459	0.555283727629032	0.65013103345252	0.828561597591417	1.10101377473325	1.68478777444256	0.636572132295035	0.978423379603824	1.2836273424377	0.970574996283892	1.09550765737323	1.48429368291352	0.646517613925653	0.83105948492351	0.236882314687095	1.01015547097133
prt.48	0.454077581492046	2.64714999787271	-0.367620555157649	2.91356206357447	0.188689361570271	0.676150111982999	0.112478489904465	-1.10861851549305	1.07608454959885	0.0208314968716375	0.466211414927137	0.00690909202774897	0.523363840265349	-0.101679764279459	-0.0411847317867397	0.374026486993403	-0.110887128072391	1.05667096979217	0.457787937019572	1.28485496191955
prt.49	-1.15233965623179	2.0379736458637	2.38689104383408	1.60583588580397	-0.849615700936897	-2.02470604864353	-0.911750604273464	-1.17444170563258	-1.2580295826237	-0.73855641998897	-1.05237470785169	-0.971259899434101	-1.12398360986509	-1.07764574221047	-1.93691292180044	-1.19473876720711	-1.48956262912963	-2.05343478969803	-1.33469459365389	-0.833279103750869
prt.50	2.35393673493983	3.36355798983891	0.300984076598104	0.588377447232605	-0.196249387334929	-1.36805866350284	-3.24572910982226	-2.92598725080367	-0.443884368913508	-0.818967083155136	-3.0488138518081	-2.88820715947602	-1.94266571448849	-3.00531168769204	-1.54519259997091	-1.92791050173017	-1.24715721695911	-2.15602294230263	-2.55390003357703	-0.176480246458747
prt.51	2.36659176437689	2.06190331238398	1.7653501281208	1.47182947388067	-1.25151684197109	0.50157158204621	-0.0312754341880481	-0.550673429029777	0.76361841736837	2.23880802340265	0.868364956354482	-3.14044949533702	-1.47572802914566	0.27261234478592	-0.573356290771458	-2.44925452241922	1.26134859589466	-0.144302478391208	-1.11632926756591	-1.55623328123268
prt.52	-0.193072218863281	2.04848533540665	2.43192379385173	0.492972125641621	-0.9097887475492	0.275922361563971	0.128809715782051	-0.326763900131009	0.327482998430545	0.287211788498955	-0.219018934579422	-0.190938572949186	0.0169344828459787	-0.371112769691772	0.729240210522968	-0.0139466057068594	-0.0853194503848208	-0.0494103595499257	-0.161423598500252	-0.168339829526285
prt.53	3.66954116840492	3.24210918330881	4.71287489420065	4.68220448502026	0.148908996152151	0.342523869777232	-0.0156929685489658	0.746983916682561	0.798652320328678	1.35693889617077	1.33627882970627	1.39666863711998	1.98038001918143	3.21097082384131	-0.91620579176147	2.89380993361455	0.739440137163218	1.30750047700141	0.102682891160275	1.85264360580939
prt.54	2.75640079790771	3.08994994221601	3.22099053141071	2.6580887072361	0.103522560317839	-1.64779979557094	1.13008030215939	-0.11689796196209	-1.07321215515936	-1.7381699242147	-0.480112888334144	0.190634110596146	-0.414822913792761	-0.257482362377102	0.204368265203793	-0.326636109268415	-0.0938980039148567	-0.214655800883421	-0.124967846262966	0.386529368755448
prt.55	-0.307909675707476	-2.32718425621965	-0.715238428927274	1.84827637627592	-3.81001411475473	-2.67500025209095	-3.56191520858464	-2.22660882501945	-4.30270309338945	-1.09763786700894	-3.95865620540676	-1.78907990995051	-3.64527612524211	-1.12932212529337	-2.4352453632288	-1.71731952054572	-1.73646266337191	-1.67850281633254	-3.08944186945399	-1.32621462272412
prt.56	2.81991929910287	3.15122726992763	1.98031093769162	-0.500999196465901	-0.0103030182638167	-0.874392094245148	-0.117878064842698	-1.20081591608793	-0.844863282416863	-0.0712940919965314	-0.180279173426735	-0.271578688973001	-1.32302165975897	-0.395622302514713	0.327852151354351	0.190766519185947	-0.397120417615488	0.386726715813141	-1.4645388890347	0.296619632578592
prt.57	2.64542420630629	3.16535190980736	3.42127765360396	0.863407050049687	0.892617894823389	0.533500490384685	0.807024397937814	1.47985575511299	1.09655479448316	0.869720105822843	0.410779130143115	0.355427816225209	0.967057775514947	0.507981224983664	-0.653830583635156	0.847159667462224	-0.13045999302842	0.362140146040476	0.382348243110547	-0.324089218683448
prt.58	1.72383951416143	2.4930443533164	2.41463892408866	1.71676478792251	-0.95739617650364	0.417911447552471	0.511186553990903	-1.78184036709531	0.11546747135693	-1.34296745059122	-0.934082232319584	-1.20802641341242	-1.47273181105139	-2.0152604634615	-2.14560894828504	-0.70304727081522	-0.285262595794915	-0.279857629409432	-0.455613183406656	-0.424013217182292
prt.59	4.91348316268094	4.71384687876957	4.78595984851001	4.78999954695489	0.903883705509395	1.82942354768864	1.16930979951706	1.1048356242971	1.70442595470613	1.56156944044941	0.894071138573793	1.9208800650865	1.14799567379392	1.26025213513945	1.12747890544175	1.46805651557296	1.45903248760433	1.53117351349108	0.896267702107474	2.14201859076625
prt.60	2.29019806916529	2.40630082929767	1.95066376380972	2.0375578384169	-0.987653677616018	-1.37377715833807	-1.86193217044517	-1.12049243716318	-0.969564434421242	-1.33329245246718	-1.28271725721466	-0.77156875082667	-1.10435077395591	-2.34115319316407	-0.672422644054354	-1.26217102954357	-0.205219689718748	-1.21684210519161	-1.47154641805408	-0.607901212641591
prt.61	2.35270521647438	1.55233758107757	0.134341352652409	0.960729192101104	-1.64654008745534	-1.52166991571302	0.39934319464836	-2.60596467368712	-0.965598794490617	-1.04751877874371	-0.490421380301309	-2.1139305979447	-2.92774170083604	-1.73295137105493	-2.3117466889665	-1.6881626458643	-1.04733308152423	-0.95928891563124	-2.57691095429154	-1.53530904658441
prt.62	2.7193279819343	3.2572735282225	2.59626481205932	3.08224380622819	0.854223313648395	0.419218169453592	-0.199008663831928	1.03728028176286	1.56358063606306	-0.0837475379312261	0.417783268977242	0.406665879463856	1.21979526146545	0.779984606783511	-0.0932925382814373	0.109895338902173	-0.141954913738968	-0.0192804329651488	0.903364046757992	1.62474897049143
prt.63	1.87839247383292	2.1765327270157	1.52063797524781	2.47576004998485	0.568292342746778	-1.60990012751604	-0.156983005432425	-0.698647161081087	-0.96237330556148	-0.204641338102686	-0.429743910347998	-0.355798147404034	0.245195523862625	-0.459160899624259	0.246075404489512	0.248353478890916	0.286495034774155	0.0824423700948292	-0.768476868744353	-0.169882829507043
prt.64	1.37998009698644	3.04977459840127	3.80369588794596	4.17982888482745	1.77896474862739	0.598789407844181	1.61517315302119	0.563009494944282	1.52744894457607	1.83459059122807	1.45796145776196	0.342179273290505	0.194446942361438	1.08337427416543	1.0226239989799	1.71374413207807	1.37463181601251	1.61339119212668	0.830705448780415	1.99947526256433
prt.65	2.92789509964316	-0.0012239188015402	3.14942326671178	3.43992790555476	-0.760496269039716	-0.529424407649558	0.531996332864062	-1.17273542088717	-0.798588932524376	-0.169631093926728	-0.792639774158233	0.44881262036213	0.163568750143531	0.514035903965773	0.334326776336218	0.575178864111597	0.752573390242752	0.940934543452155	0.219433578202955	0.848310314336745
prt.66	-0.165701577833766	1.56067306271831	0.929348339078446	0.270832336881336	-2.43427343803911	-2.46044445844332	-2.7031893651309	-2.33422927627821	-2.21583592930029	-3.29172382024055	-2.44151633735479	-2.23408907885615	-2.38205983345671	-3.19260671294152	-2.11375538060839	-1.80782153456069	-3.25826944483928	-2.50764518743417	-2.91206398504894	-3.20783907629852
prt.67	-0.0621360483224089	1.27862979230627	2.1033392341207	1.09008206464561	-0.48579791247943	-2.65496479274758	-0.107238819938203	-1.00089356400516	-1.61589701934815	-0.751119461563816	-0.0266156448567406	-0.407698391075109	-1.0546957679669	0.111159144490331	-0.529969049615296	-0.184790789330425	-1.53940959419881	-1.35536204598781	-0.799526844715768	-2.03888513513447
prt.68	4.44147936776057	2.73958438934408	2.19943579211579	1.94457577935946	-0.519425626211759	-1.79827715548667	1.07446277477383	0.0820899268926091	-1.15156300970684	0.286352921445291	-0.884267509606599	0.586305664443852	1.36977069597386	-0.463301290106193	0.923649288525637	0.606924776581525	-1.25464542876214	-0.779368002549705	-0.431457097713992	-0.811164999251984
prt.69	3.14478187009273	2.83584995821489	2.84559565671926	2.63594017548147	0.079018355396038	0.144306921549363	0.471564569839209	-0.0293487368978501	-0.275955287360411	0.199802603275892	1.28322533061407	-0.61744885464463	1.03805168924663	-0.077391679801691	-0.539568606005153	0.794527660271567	-0.142489475627056	-0.969915138601771	-0.439204924254877	-0.141134673258874
prt.70	3.38404375363258	-1.32026894151334	1.61847247317187	1.35006541924815	-0.654236253891264	-1.06991698211612	-0.914578323718101	-1.93089217429333	-1.11136917080415	-1.42103315549092	-1.10537138118148	-0.357612119474269	-0.294360308770954	-0.701879664950276	-0.742495750839102	-0.881490701233854	-1.05742758696433	-0.94032965177447	-1.32862590360907	-0.860059291251232
prt.71	1.92006613519378	2.75137172615237	1.46421030794242	-1.1599175376382	-0.617000370542812	-1.43366642974162	-0.0704464127534795	-1.05767230067876	-1.17295420382058	-0.614290715011027	0.0587360028700398	-0.585780353201632	-0.4775153458461	-0.950949099801157	-1.15394830064835	-1.56259575057135	-0.616540676812405	-0.463158404078559	-2.22577936092415	-1.15570465828641
prt.72	1.21690160763568	0.808618712356504	1.58580534459239	0.80670495213676	-2.74418384033806	-1.11839100383131	-1.09789621169685	-1.75709662398397	-1.10487765068172	-1.13967773474252	-2.21542176073414	-2.08429392118623	-2.00033143504143	-3.64496123791142	-0.860326341083346	-1.12272747298635	-1.23205868344905	-1.85042000018194	-1.92468532950677	-2.10887693648044
prt.73	2.57266506062338	1.83760765320299	2.01593642032604	1.50903032327556	-1.42355078127059	-1.35099285106739	-1.36215320959991	-1.02329920699799	-1.26543651722635	-2.25613087422148	-0.324991700494243	-1.91228895647332	-0.0244873245159071	-0.75428680819968	0.17803166353636	-0.94873812699481	-1.15846268108263	-1.02918083902053	-1.25228857088908	0.686518459991033
prt.74	4.26609277697867	4.55548368597827	3.75923492235641	3.48543316061244	1.47107180054186	1.35797062814844	1.01357492429032	1.21303460806846	1.76481416010056	1.41648646558529	0.90151991288943	-0.344711283409763	1.36804759088636	1.94741369187926	1.10032325136389	1.15900402202536	1.47467959558451	1.55337824222981	-0.906951603220532	2.63504642443528
prt.75	2.33379822047229	3.73798715842622	1.82634245632492	3.61289998520958	1.50888063488743	0.312929860047622	1.54418793041218	-0.0451829984817291	0.522485630104652	-0.12570134121977	1.32034704611533	0.411854536816593	1.408889914815	-0.000251516321963576	-1.10666070217262	0.47205395076229	0.740474904278869	1.50104236569818	-0.213290057709955	0.627615318697422
prt.76	1.90340781534756	3.67439036451508	2.95139527008335	2.30461253171194	0.544157220224314	-0.724648455293899	-0.554361439274546	-0.13451615741414	-0.237736763699591	0.449961144258683	0.0925433539604036	0.0167849913210572	-0.88254605088448	0.275797935969746	-0.222508360156143	-0.190429315143595	1.19346630407764	1.02866475732304	-0.714100511987275	1.5397923554875
prt.77	1.31312125284188	-2.44215958107653	1.51940220527616	1.4727884629302	-1.15868829249173	-2.44130211864926	-1.10218787348177	-1.04181915072722	-1.8483588222467	-1.04605623813902	-1.36234637776286	-2.49631490842408	-1.16988155657964	-1.86116632848056	-0.716973975779093	-2.75804277519524	-2.0001263056584	-1.97775411445246	-2.01277866015515	-1.99932444591613
prt.78	-1.78096411017634	3.04965740200176	2.74812436319866	2.49875911413998	-0.735816440018677	-1.34147188666629	-0.579799752154037	-0.751297270774266	-0.783286723376114	-0.345779612288086	-1.16286747114135	-0.869683597771379	-0.739731245166742	-1.04671766468817	-0.356225067003812	-1.50560949243929	-0.791297467408682	-0.658050112860277	0.103676526381441	-0.648673435198154
